Titulo;URL;Data;Noticia;Classe;QNT DE ERROS GRAMATICAIS;QNT CARACTERES;QNT PALAVRAS;QNTD LETRAS MAIUSCULAS;QNTD PONTUACAO;QNTD ADJETIVOS;QNTD SUBSTANTIVOS;QNTD VERBOS;QNTD ADVERBIOS;QNTD SUBSTANTIVOS PROPRIOS;QNTD PRONOMES;SENTIMENTO;PROB NEG;PROB NEU;PROB POS
Leda Nagle e novo delegado da PF acabam de descobrir que STF e Lula mandaram matar Bolsonaro #boato;boatos.org;10/09/2022;o novo delegado chefe da polícia federal acaba de soltar um twitter bombástico em q afirma q quem mandou matar o então candidato a presidência bolsonaro,foi o lula em conluio com o stf! quem expôs isso há poucos minutos foi a jornalista leda nagle como vcs podem ver no abaixo! a ordem pra matar bolsonaro partiu do stf e lula! diretor da policia federal paulo maiurino fez declaração que pode provocar uma intervenção no país, assistam! fonte: jornalista leda nagle twitter do delegado paulo maiurino. isso é verdade gente????;0;21;527;89;0;11;11;25;18;0;4;6;2;0,11;0,86;0,04
Jean Wyllys vai lançar o filme Jesus A Diva da Mentira #boato;boatos.org;13/09/2017;jean wyllys vai lançar o filme jesus a diva da mentira;0;2;54;11;0;0;1;3;1;0;2;0;2;0,05;0,92;0,03
Boato diz que Lula quer impedir Receita Federal de investigar Lulinha;boatos.org;09/01/2014;diz que lula quer impedir receita federal de investigar lulinha;0;1;63;10;0;0;1;2;3;0;1;0;2;0,15;0,84;0,02
Lula admite derrota para Bolsonaro em discurso de 1 de maio de 2022 #boato;boatos.org;04/06/2022;acabou! lula admite derrota em discurso de 1 de maio. o discurso de lula que era para ser às 12:00hs foi mudado para às 13:00 e só começou às 15:30. tudo porque não tinha gente o suficiente. no discurso lula diz que ainda não é candidato. ele disse: só dia 7 eu vou ser pré-candidato. será que já arregou?.;0;9;306;59;0;7;1;9;10;6;3;4;2;0,43;0,55;0,02
Inventário de dona Marisa mostra que ela ganhou R$ 12 milhões do nada #boato;boatos.org;12/04/2019;"dona marisa letícia lula da silva: um gênio das finanças e economia *a alma mais honesta do mundo tinha uma esposa mágica que fez r$ 12 milhões aparecerem do nada!!!!* *advogados do inventário apresentam patrimônio milionário de marisa letícia.* a relação milionária do patrimônio de marisa letícia lula da silva já está juntada nos autos do inventário (dela) em são bernardo do campo. para quem nunca trabalhou na vida, nunca recebeu herança e nunca ganhou na loteria, o patrimônio é assustador . quase r$ 12 milhões de reais. abaixo veja a relação dos bens. sem contar os que porventura está no nome de laranjas como glaucos costa marques. os advogados ainda fazem uma ressalva: de que *não tiveram acesso a todas as aplicações financeiras!* isto, até pode ser uma jogada para esconder valores maiores, que no futuro deverão arrolar. de todo modo, vejam o que por ora foi declarado com imóveis em *valores venais* e não valores de mercado:1 apartamento residencial no edifício green hill, em são bernardo do campo valor: r$ 602.435,01; 2 apartamento residencial, número 92, no edifício kentucky, em são bernardo do campo valor: r$ 179.606,73; 3 apartamento residencial, número 102, no edifício kentucky, em são bernardo do campo valor: r$ 179.606,73; 4 fração do sítio engenho da serra, em são bernardo do campo valor: r$ 413.547,57; 5 direito de aquisição de uma fração do sítio engenho da serra, em são bernardo do campo valor: r$ 130.000,00; [ ]no banco do brasil valor: r$ 1.848.331,34; total: 11.749.806,36 [ ] fica no ar a indagação aos *adoradores* de lula de onde veio todo esse dinheiro????";0;31;1601;267;0;46;19;64;20;12;32;11;2;0,06;0,75;0,2
Moro vendeu o inquérito sobre Bolsonaro e PF para Doria #boato;boatos.org;13/09/2020;leia isso! talvez, isso explique a razão de bolsonaro ter declarado a seguinte frase: se as pessoas soubessem o que aconteceu no ministério da justiça, ficariam enojadas. muitos brasileiros ficaram chocados e tristes pela saída de moro do ministério. não deveriam. o que está exposto abaixo é a notícia em primeira mão que está sendo investigada por rádios e jornais de todo o brasil e alguns estrangeiros, mais especificamente wall street journal of americas e o gazzeta delo sport e deve sair na mídia em breve, assim que as provas forem colhidas e confirmarem os fatos. fat do: o moro vendeu os inquéritos da pf para o doria. bolsonaro soube disso às 13:00 do dia 23 de abril (dia antes da demissão de moro), em uma reunião envolvendo o sr. chefe da abin, ramagem, o seu filho carlos bolsonaro, o sr. helio, supervisor da secretaria da casa civil, e o sr. ronald rhovald, representante da cia no brasil. a princípio muito contrariados, bolsonaro se recusou a trocar o diretor da pf, valeixo. a aceitação veio através do informacao de que moro estava recebendo o pagamento total dos prêmios, us$70.000,00 para cada inquérito vendido, mais um bônus de us$400.000,00 para todos os seus assessores e integrantes da comissão, num total de us$ 23.000.000,00 vinte e três milhões de dólares) por meio das empresas de joão doria e joão amoedo. mesmo assim, o diretor da abin descobriu o esquema por meio de um delator, que era assessor de moro e não concordou com a prática, o que o obrigou a pedir exoneração do cargo, dizendo que não estava junto com moro (em primeira notícia divulgada às 13:30 no centro de imprensa). assim, combinou-se que o moro pediria demissão antes que bolsonaro o demitisse para que a culpa ficasse com bolsonaro e moro pudesse ter a vantagem de dizer que não havia feito nada de errado. por gentileza passem esta mensagem para o maior número possível de pessoas, para que todos possam conhecer a sujeira que ronda o sr sérgio moro!;0;45;1954;338;0;32;13;82;42;17;21;18;3;0,59;0,35;0,06
Polícia prende militantes de Lula que iriam de ônibus para Fortaleza realizar saques em supermercados #boato;boatos.org;04/06/2022;esse bandidos estavam a caminho para saquear os estabelecimentos em fortaleza, foram interceptados pela polícia na estrada. com certeza estão sendo comandados pelos partidos da esquerda que querem voltar ao poder a qualquer custo, querem implantar o caos e culpar bolsonaro. foram presos a caminho de fortaleza para realizarem saques nos supermercados mais foram interceptados pelo batalhão da pm a tempo de evitar o vandalismo lula ordenou aos movimentos de acéfalos que ainda consegue manipular para levar o caos ao país e colocar culpa em bolsonaro;0;6;551;86;0;2;0;24;17;2;4;2;3;0,78;0,15;0,07
Auditores fiscais fazem protesto em frente ao STF em 2023 #boato;boatos.org;01/04/2023;"protestos de auditores fiscais em frente ao stf. ocorre porque dois auditores foram afastados por terem descoberto que há servidores públicos que têm movimentação financeira incompatível com os seus ganhos; inclui 02 ministros/stf. manifestações de auditores fiscais em protesto à uma decisão de alexandre de moraes. notíicias 30/03/2023";0;10;337;48;0;1;5;15;8;0;0;1;2;0,21;0,74;0,05
Sérgio Moro compartilha boato sobre MST no Facebook #boato;boatos.org;23/04/2016;sérgio moro compartilha sobre mst no facebook;0;3;45;7;0;0;0;4;1;0;0;0;2;0,09;0,88;0,03
Fraude nas urnas no Nordeste foi comprovada e é notícia no exterior #boato;boatos.org;02/11/2022;fraude nas urnas do nordeste já é notícia no exterior urgente: peritos forenses alertam para bandeiras vermelhas no primeiro turno da eleição presidencial brasileira, citando anomalias estatísticas detectadas pela lei de benford.;0;2;229;32;0;2;7;11;3;1;1;0;2;0,2;0,78;0,02
Guilherme Boulos era professor e funcionário fantasma da USP #boato;boatos.org;21/08/2018;guilherme boulos era professor e funcionário fantasma da usp;0;3;60;9;0;0;2;4;0;0;0;0;2;0,03;0,95;0,02
Freixo disse quando for assaltado aceite, pois bandido é vítima #boato;boatos.org;04/10/2016;freixo disse quando for assaltado aceite, pois bandido é vítima;0;1;63;10;0;1;0;2;4;0;0;0;2;0,15;0,82;0,03
Lula é vaiado e chamado de ladrão na chegada a Recife em 2019 #boato;boatos.org;18/11/2019;*lula foi homenageado hoje em recife ! foi assim que o ladrão mor, foi recebido em recife .nos braços do povo como ele acha que é querido, agora a ficha vai cair, pois o brasil acordou !*.versão 2: lula vaiado em recife -pe. hoje o ex-presidiário lula iniciou sua turnê da injustiça pelo nordeste. a primeira parada foi em recife. o resultado podemos observar neste vídeo feito em celular. fica claro que lula não é bem vindo no local, recebe vaias e xingamentos. o brasil não é o mesmo de quando governava oferecendo migalhas aos pobres e bilhões em financiamento para mega empresários e empreiteiros via bndes. o povo não é imbecil e já começou a reagir, sabendo que a própria presença de lula fora da cadeia é um enorme absurdo!.;0;14;732;131;0;11;6;26;20;12;11;2;3;0,74;0,23;0,03
Romeu Zema, candidato em MG, é acusado de estupro de vulnerável (pedofilia) #boato;boatos.org;20/10/2018;o vídeo é esclarecedor , fale a pena assistir sobre romeu zema candidato do governo de minas . acusado de estupro em 2012, contra uma criança de 5 anos.romeu zema (novo-mg), o candidato milionário ao governo de minas, tem uma acusação de estupro de uma menor de 5 anos pesadíssima. encoberta pela polícia mineira e que deve ser reaberta. naturalmente hoje se diz bolsonaro e defensor da família, como a maioria dos grandes hipócritas e canalhas que conhecemos bem por aí. por enquanto a criança não morreu, não é uma nova ana lídia nem araceli, mas com certeza nos tempos sombrios que nos esperam elas irão se multiplicar. lembrarei de cada um que está contribuindo com isso.;0;14;675;117;0;8;10;25;14;8;1;10;1;0,04;0,08;0,88
Lula expulsou jornalista norte-americano Larry Rohter do Brasil em 2004 #boato;boatos.org;30/07/2019;em 2004, lula expulsou do brasil o jornalista americano larry rother do the new york times por ter dito em uma matéria que o presidente bebia demais. glenn greenwald chamou bolsonaro de fascista, cretino e ainda divulgou conversas da investigação lava-jato adquiridas por meios ilegais. o atual presidente não fez nada. qual deles é o verdadeiro inimigo da liberdade de imprensa?lula expulsou jornalista do brasil o americano larri rohter do new york times, porque publicou em 2004, uma matéria, sobre o abuso de lula com a cachaça .. fora do brasil, palhaço! #deportagreenwald você se lembra? em 2004, lula expulsou do brasil o jornalista americano larry rohter. motivo? o jornalista disse que lula se excedia no consumo de álcool. agora, um jornalista americano, com o apoio de um deputado federal, ameaça a segurança do brasil invadindo celulares de diversas autoridades do governo. o delinquente internacional continuará agindo livremente? ele não merece estar em um país verde e amarelo.;0;28;992;158;0;16;12;34;23;8;18;8;3;0,81;0,17;0,02
Bolsonaro é flagrado bêbado em evento nos Estados Unidos #boato;boatos.org;13/06/2022;vergonha!!! bolsonaro chega bêbado em evento nos estados unidos e vira piada vergonha! bolsonaro chega bêbado em evento nos eua, quase cai e vira piada na imprensa americana. assista:;0;6;183;29;0;6;5;9;4;1;3;0;3;0,98;0,01;0,01
Heineken lança cerveja Brasil 22 em homenagem a Bolsonaro #boato;boatos.org;26/10/2022;até a heineken está com bolsonaro! a estrela vermelha sumiu! pt nunca mais! bolsonaro22 reeleito no segundo turno! sabia que a melhor cerveja do mundo não ia pisar na bola!!! feliz domingo a todos com heineken e 22 olha a moral que a heineken tá dando retirou a estrela vermelha e escreveu a palavra brasil. vou beber só heineken!!!!;0;13;333;59;0;11;6;13;11;4;1;2;1;0,09;0,35;0,56
Somos Todos PT pede que militantes viralizem palavras de ódio contra nordestinos com perfis falsos de Bolsonaro #boato;boatos.org;12/10/2018;somos todos pt olha como age o pt .vamos virilizar palavras de ódio contra os nordestinos,com perfil de apoiadores de bolsonaro, temos que vencer custe o que custar, temos que colocar o nordeste contra o restante do pais. #somostodospt# vencer ou morrer. lutar pela democracia dilma.com.br. fábio todo pt. a guerra começou vamos a luta tamo junto.;0;14;347;57;0;3;2;15;13;2;5;3;2;0,14;0,74;0,12
Ministro Benedito Gonçalves, do TSE, é fotografado com camiseta de apoio a Lula #boato;boatos.org;16/09/2022;só pra lembrar : atendendo a um pedido do pt, o corregedor da justiça eleitoral, benedito gonçalves, proibiu bolsonaro de usar imagens do 7 de setembro em campanhas. na posse de moraes no tse, lula e gonçalves, indicado pelo petista ao stj, se encontraram.;0;11;256;44;0;7;2;11;6;1;5;1;2;0,13;0,84;0,03
Polícia Federal apreendeu dinheiro que seria distribuído para eleitores de Lula no Pará por Helder Barbalho #boato;boatos.org;30/03/2023;polícia federal apreendeu no pará milhares de brindes que seriam entregues a cada pessoa que votasse no candidato lula no segundo turno das eleições do próximo dia 30/10/22 segundo as investigações da pf os brindes foram doados pelo atual governador do pará hélder barbalho.polícia federal encontra dinheiro desviado da pandemia na casa do secretário de saúde do governador do pará, helder barbalho. imagine a parte do governador! esse é o verdadeiro motivo deles terem se unidos contra o presidente da república. se achou isso com o secretário, imagina o governador! é por isso que odeiam bolsonaro!;0;12;600;96;0;5;8;27;16;0;1;6;2;0,23;0,67;0,11
Delegado Francischini denuncia golpe em andamento no Senado #boato;boatos.org;06/10/2018;delegado francischini denuncia golpe em andamento no senado;0;2;59;8;0;0;1;2;2;0;1;0;2;0,04;0,94;0,02
Bolsonaro estampa capa da revista Time como personalidade do ano #boato;boatos.org;04/12/2018;finalmente uma capa de revista decente com a cara do nosso presidente bolsonaro! meu presidente capa da time personalidade do ano;0;4;129;21;0;1;2;9;0;1;0;0;1;0,01;0,06;0,93
Bolsonaro será entrevistado na Globo News hoje às 22h30 #boato;boatos.org;10/10/2018;a quem interessar possa: hoje às 22:30hs na globo news. jair bolsonaro vai ser entrevistado por doze repórteres globais.. vamos repassar. a rede globo não está informando como deveria para não ter que dar tanto ibope ao bolsonaro. *repassem*.a quem interessar possa: hoje às 22:30hs na globo news (tv por assinatura) na net é 40. jair bolsonaro vai ser entrevistado por doze repórteres globais.. o côro vai comer, ou dá ou desce, ou vai ou racha. vamos repassar para que quem se interessar assista. a rede globo não está informando como deveria. vamos divulgar.;0;21;561;94;0;6;8;10;19;5;7;4;2;0,12;0,83;0,05
Sérgio Moro participa de evento do PSDB, DEM e Globo, mostra foto #boato;boatos.org;18/02/2018;sérgio moro participa de evento do psdb, dem e globo, mostra foto;0;3;65;12;0;2;1;4;3;0;0;1;2;0,03;0,94;0,03
Notícia falsa: Maria do Rosário se comove ao ver vídeo de assaltante baleado;boatos.org;16/10/2013;notícia falsa: maria do rosário se comove ao ver vídeo de assaltante baleado;0;1;76;13;0;1;1;4;3;1;0;0;3;0,9;0,09;0,01
Coronel é preso após tentar matar general do Exército que ordenou prisão de Lula #boato;boatos.org;31/07/2023;um coronel do exército foi detido, e levado preso, após o plano fracassado de uma quadrilha que se infiltrou nas forças armadas para assassinar o general chefe da inteligência, que descobriu o maior esquema de corrupção que desviou mais de 100 milhões do orçamento do exército. o general décio luís realizou uma brilhante investigação ao chegar até a cabeça da operação da quadrilha que se instalou no palácio planalto, mandou destruir documentos importantes que revelam que mais de 100 milhões do orçamento foram desviados.o poder executivo e o judiciário decidiram que o general décio estaria atrapalhando os planos da quadrilha quando apresentou ao superior tribunal militar os nomes de infiltrados nas forças armadas, dos quais receberam dinheiro vivo em propinas para conseguir o apoio de militares. tal situação levou à prisão de alguns figurões do exército, a perda da patente e que fossem expulsos da corporação. a inteligência do estado-maior do exército descobriu a existência desse plano, onde apontou o luiz inácio, considerado chefe de quadrilha, que organizou o desvio de recursos do orçamento do exército, juntamente com o poder judiciário.de acordo com o chefe do estado-maior, o plano do coronel seria envenenar o general décio, e ao vasculhar a casa do coronel, os investigadores da inteligência do estado-maior constataram um celular pré-pago contendo mensagens onde recebia ordens para colocar o veneno na bebida do general décio. o governo do ex-presidiário, a qualquer custo, quer diminuir os poderes da justiça militar para que os condenados pelo superior tribunal militar recebessem um perdão do poder executivo, dos quais estariam sendo protegidos pelo ex-presidiário. [ ];0;12;1697;264;0;22;18;78;35;4;7;12;2;0,4;0,47;0,12
Notícia falsa aponta Eduardo Campos como filho do cantor Chico Buarque;boatos.org;24/07/2014;notícia falsa aponta eduardo campos como filho do cantor chico buarque;0;3;70;11;0;0;3;3;1;0;2;0;2;0,23;0,76;0,01
Temos 48 horas para acabarmos com o foro privilegiado com assinaturas #boato;boatos.org;12/02/2018;temos 48 horas para acabarmos com o foro privilegiado. precisamos de [quantidade] mil assinaturas e só temos [quantidade]. clique para acabar com o foro privilegiado dos políticos! em poucos dias o stf pode decidir se acaba ou não mas essa vitória ainda não é garantida. vamos fazer a maior campanha já vista! adicione seu nome.;0;8;328;55;0;2;1;13;13;5;0;0;2;0,13;0,74;0,12
Bonner diz para Haddad que Bolsonaro é o único que não é investigado #boato;boatos.org;18/09/2018;qual o candidato que está na vida pública e que não foi investigado? william bonner respondeu: jair bolsonaro do psl. bonner assinou o diploma de presidente do bolsonaro .olhem a entrevista do haddad e vejam . o cara se quebrou é bolsonaro no primeiro turno!!!;0;11;260;45;0;5;3;10;6;1;4;3;2;0,13;0,83;0,03
Pedir intervenção federal no email do ministro da Defesa e nos quartéis vai garantir Bolsonaro no poder #boato;boatos.org;02/11/2022;não é só nas ruas que podemos protestar !!! você que não pode sair para protestar nas ruas pode fazer o seu protesto, envie um email ao ministro da defesa paulo sérgio nogueira de oliveira, não precisa escrever nada mas coloque no titulo do email: intervenção federal intervenção federal [email protected] pátria amada brasil !!! compartilhe convocação nacional 02/11/2022 concentração nos quartéis para exigir o cumprimento da intervenção federal. convocação nacional o nosso brasil precisa de nós !! 02/11/2022 concentração nos quarteispor todo o brasil! exigência para o cumprimento da intervenção federalmeus queridos patriotas: o correto é pedirmos intervenção federal. os militares entram em ação, destituem o congresso nacional, e o stf, prende quem tem que prender, exila quem tem que exilar, e o presidente da república continua.;0;19;838;128;0;18;8;30;25;4;7;8;2;0,07;0,78;0,15
Breno Lintz, promotor de Justiça em Uberlândia, escreve mensagem em defesa de Bolsonaro #boato;boatos.org;29/04/2020;que na minha página compartilhou o que gosto e acredito! atenção, leiam as palavras do breno lintz, promotor há 30 anos de uberlândia, bem como filho de magistrado. bom dia moçada. com tristeza vejo a decisão tomada por moro de expor situações com as quais ele tinha concordado.nesses 30 anos de ministério público e mais 27 como filho de juiz aprendi que o pior caráter é aquele que entrega os outros por atitudes que até um dia atrás lhes eram convenientes. não custaria nada a ninguém sair de cabeça erguida e em silêncio. vou mandar duas mensagens muito importantes pra os eleitores de bolsonaro. ou para quem votou e se arrependeu.a primeira mensagem: resumindo o cenário atual, apesar das calúnias, difamações, do pessimismo e dos discursos negativos da oposição, o brasil estava indo muito bem, o pib aumentou, o juros teve queda histórica, a bolsa de valores teve altas históricas, a criminalidade diminuiu, o desemprego diminuiu, o salário aumentou, a economia cresceu, empresas e industrias abrindo, promessas e posicionamentos políticos se cumprindo, e muito mais. [ ]a segunda mensagem: vou tentar resumir um livro em uma página. nunca se esqueça os motivos que fez você votar em bolsonaro. eu digo pra você eleitor, que escolheu ele principalmente pelas suas ideologias políticas. vou citar algumas ideologias políticas dos candidatos da oposição que bolsonaro veio para combater. [ ]lembrando que essa mensagem é somente para os eleitores de bolsonaro. portanto não dê espaço para que a oposição mais uma vez se aproveite para vomitar suas difamações e discursos de ódio aqui também. dessa vez não entre em debates vãos, se for preciso apague os comentários e apenas divulgue e essa mensagem. pelo bem do nosso país, marque pelo menos cinco amigos que vão ler esse texto. repassem essa mensagem, divulguem nas redes sociais.;0;26;1838;301;0;24;19;78;45;18;5;23;3;0,73;0,18;0,08
Lula cancela anistia do Fies dada por Bolsonaro #boato;boatos.org;06/04/2023;lula cancela anistia do fies cobrança atingirá todos os estudantes e formados beneficiados durante governo bolsonaro. boletos retroativos começam a ser emitidos na segunda quinzena de abril não é possível, eu não acredito tá de brincadeira;0;3;239;36;0;1;6;8;6;2;0;1;3;0,95;0,04;0,01
Bolsonaro foi envenenado com chumbo, mostram exames de sangue #boato;boatos.org;18/07/2021;veja como deus cuida dos seus. levou bolsonaro para o hospital, e mostrou para todos, atraves de um simples exame de sangue, que tinha chumbo em seu sangue, e estavam tentando envenena-lo. agora, os inimigos nao entendem como vencer bolsonaro. e estao no mato sem cachorro. brasil acima de tudo, deus acima de todosexames de sangue no presidente bolsonaro podem ter sido encontrado grandes quantidades de chumbo, sabemos que contaminação por chumbo é proveniente da alimentação e não por contato ao metal, se realmente isso aconteceu! é algo muito grave sangue de bolsonaro contaminado com chumbo pode ser algo grave para saúde dele;0;17;632;103;0;10;7;24;16;6;3;9;3;0,51;0,41;0,08
Lula desiste de ser candidato nas eleições de 2022 #boato;boatos.org;29/04/2022;versão 1: acabou de sair: lula desiste de ser candidato (veja o vídeo) fugiu do páreo com bolsonaro versão 2: arregou: lula joga a toalha e desiste de candidatura, mas ñ lança dilma ele poderia lançar a dilma, já q dizem q ela ajudou a tirar os pobres da miséria e q teria sido injustiçada taí: dilma presidenta!!! versão 3: urgente: lula desiste de ser candidato? urgente: lula desiste de ser candidato versão 4: urgente: lula desiste de candidatura para 2022 versão 5: esta semana, em entrevista ao colunista do uol, leonardo sakamoto, o ex-presidiário lula foi taxativo: se eu tiver juízo, não serei candidato em 2022. o próprio repórter ficou surpreso e lula se justificou dizendo que precisa preparar um candidato para o pt.;0;17;729;125;0;23;5;29;24;3;12;4;2;0,34;0,62;0,04
Lula aparece bêbado em vídeo após decisão de Fachin que anula condenações #boato;boatos.org;14/03/2021;"lula aparece bêbado dizendo que vai libertar o brasil dos bolsonaro e vira chacota na internet! foi gravado hoje ! após a decisão do fachin.completamente bêbado!!!! eita, cachaça velha. é bom rodar esse vídeo, para que todos vejam o tipo de canalha solto para demoniar nosso país. lula faz vídeo com sinais de embriaguez; veja lula bêbado. é esse bebum analfabeto que dá as cartas no stf.";0;12;388;67;0;9;8;11;13;1;7;2;3;0,91;0,06;0,03
Notícia falsa: Governo quer incluir Ritalina na merenda escolar;boatos.org;15/07/2017;a ritalina, droga da obediência muito famosa nas mais tradicionais escolas brasileiras, está para se tornar componente obrigatório na merenda das escolas públicas. a ideia é do deputado júlio santos do ppgi-rj (partido progressista do grande irmão). a intenção é padronizar cabeças e dopar crianças para que estudem muito e questionem pouco. existe hoje a necessidade de criar uma cultura da obediência numa sociedade que se perdeu em excessos liberais. assim evitamos agressões contra professores, cortamos esse papo de homossexualismo e nos prevenimos contra a presença de futuros adultos se rebelando contra políticos honestos. o lema é estudar mais, pensar menos, afirma santos. segundo linhas do projeto, a ideia é ministrar 70 mg diários via oral diluídos nos sucos ou mesmo misturados aos alimentos. quiçá presente até nos bebedouros!, afirma júlio césar lombroso, diretor da escola estadual emílio guerra em teresina no piauí.;0;15;934;143;0;10;16;40;22;9;5;5;2;0,26;0,67;0,07
Veja lança capa com o título A ameaça chamada Lula sobre dobradinha com Alexandre de Moraes #boato;boatos.org;27/10/2022;veja a ameaça chamada lula a exemplo de seus amigos ditadores, lula ameaça oponentes e faz dobradinha com alexandre de moraes, presidente do tse, para silenciar à mídia e redes sociais de quem não o apoia pt voto de silêncio uma revista de vies i quando uma revista de viés ideológico de esquerda traz uma manchete ao mercado e pode prejudicar o desempenho do petista na reta final da capa com essa chamada, a coisa é pior do que imaginamos.;0;7;441;80;0;4;7;24;9;2;3;3;3;0,83;0,13;0,04
Sérgio Moro faz declaração pedindo para você não reeleger ninguém #boato;boatos.org;26/08/2018;sérgio moro faz declaração pedindo para você não reeleger ninguém;0;1;65;10;0;0;0;3;3;1;0;2;2;0,16;0,8;0,04
PSOL contratou advogado para defender homem que matou PM no Rio #boato;boatos.org;07/12/2020;o assassino chegou ao dp, tinha advogado esperando, foi feito uma r.o pelo advogado contra a guarnição que prendeu, por agressão e exposição do preso nas redes sociais. dpjm procedendo no momento pra dp. delegado já acionou dpjm para guarnição por agressão e exposição do preso. primeiras informações contam que o psol disponibilizou um advogado e acionou os direitos humanos, afinal vidas brancas não importam!;0;9;411;65;0;5;5;21;11;3;0;1;2;0,35;0,6;0,05
Bolsonaro promete, em templo da maçonaria, entregar o Brasil a satanás caso seja eleito #boato;boatos.org;10/10/2022;bolsonaro promete, em templo da maçonaria, entregar o brasil a satanás caso seja eleito;0;2;87;14;0;2;2;2;3;0;1;0;2;0,4;0,58;0,02
Caminhão rouba urnas em Fortaleza e prova fraude nas eleições 2020 #boato;boatos.org;23/11/2020;roubo de urnas em fortaleza/ce 2 caba de amarelo (cor da campanha do poste dos gomes) pegaram um monte de urna e já iam saindo de finim. prestou não! a negada voou foi em cima. barraco armado, chamaram a polícia e o diabo a quatro. aí os caba amarelaram, mas foi de vez. dentro do caminhão uma bandeira de campanha: advinha de quem?.caminhão com urnas eletrônicas foi detido pela polícia federal após denúncias de eleitores durante as eleições.fraude nas urnas eleitorais caminhão preso em fortaleza com urnas eleitorais adulteradas.olha aí a merda sendo mostrada! urnas são colocadas nesse caminhão e o povo chama a polícia vai vendo o plano de poder global por um governo único . eles fizeram com os usa fraudaram as eleições e aqui está na mesma situação! a direita tem que se unir porraaaaaaaaa! é guerra mesmo! é o bem contra o mal temos que mostrar que não somos idiotas e não seremos subjugados! as urnas foram sim fraudadas ! voto impresso já!.;0;20;952;167;0;12;7;46;26;11;2;2;3;0,49;0,47;0,05
MC Gado tenta cantar música a favor de Bolsonaro e é atacado por público ao som de olê, Lula #boato;boatos.org;18/07/2022;mc gado tenta cantar música a favor de bolsonaro e é atacado por público ao som de olê, lula;0;3;92;19;0;1;0;7;3;0;1;0;3;0,56;0,41;0,03
Doria assinou acordo para produção de vacina contra Covid-19 em agosto de 2019 #boato;boatos.org;06/01/2021;dória assinou um contrato de desenvolvimento da vacina para covid, com a sinovac, da china e o instituto butantã. a vacina tem o nome de coronavac. o contrato foi assinado em agosto de 2019. eu não entendi. agosto do ano passado? como? coronavac? na china, ano passado? como?dória é um tremendo pilantra. o sujeitinho assinou contrato ano passado? como assim? por isso a cloroquina foi tão rejeitada??? aliás, bastante conveniente o anúncio da vacina chinadória: no mínimo, está querendo se blindar das investigações e do impeachment. atenção urgente vejam isso dória disse que assinou convênio para essa vacina em agosto de 2019? escritório são paulo na china e pra vender o estado para os chineses.;0;24;700;115;0;17;9;32;15;6;4;3;3;0,97;0,02;0,01
Ciro Gomes é pego em grampo com chefe do Comando Vermelho #boato;boatos.org;27/11/2020;ciro gomes é pego em grampo onde chefe de facção, comando vermelho, cobra pagamentos e ciro afirma que camilo vai pagar ciro gomes é pego em um grampo com um chefe do comando vermelho, afirma que camilo santana vai pagar a dívida e ainda culpou bolsonaro de ter cometido uma irresponsabilidade em ter transferido os líderes das facções e quebrando assim a rede de comunicação do crime bandido !!! #cirogomescriminosolíder da facção: o quê não posso mano é ficar parado sabendo aí, que tem aí 700 a 800 mil. de compromisso e ajudas a serem pagas aí pro comando aí. ciro gomes: o camilo tá pagando, e eu não quero isso (cobrança). a bucha é outra, mas pro mal também. porra, tão torturando alguém e o responsável sou eu. líder da facção: eu aprendi o que eu tenho que ver o que eu vou fazer pelo comando, e não o que o comando vai fazer por mim. ciro gomes: esse argumento eu entendo. o bolsonaro fez uma coisa que eu a considerava uma irresponsabilidade. transferiu os chefes do pcc, do comando vermelho, dessas facções pros presídios federais e cortou a rede de comunicação. então veja, não foi o bolsonaro que criou a crise, mas ele está agravando, está aprofundando a crise.;0;21;1176;211;0;20;10;44;34;15;11;25;3;0,71;0,26;0,03
Bolsonaro será entrevistado na Record hoje às 22h #boato;boatos.org;26/08/2022;atenção!! presados amigos! o nosso presidente, capitão bolsonaro, será entrevistado hoje à noite na tv record às 22:00 h. você poderia repassar está informação e ajudar a bater a globo lixo na audiência ainda ouvir os planos do governo em primeira mão. fechados com bolsonaro;0;8;275;45;0;6;3;14;9;2;1;1;3;0,59;0,35;0,06
Alexandre Ramagem chama Moro de banana em publicação do Twitter #boato;boatos.org;29/04/2020;o cara que é cotado pra ser diretor da policia federal é bem macho: o medo, o pavor e outros sentimentos que pairam sobre minha nomeação para dirigir a pf, são apenas choro de corruptos e de ex-ministro banana, que ao meu ver estava em conluio com o sistema pra vender livro de autobiografia. aqui é brasil, aqui tem testoterona.o cara ja chegou no jogo dando carrinho já gostamos!!!!.;0;12;385;69;0;10;3;17;10;5;3;3;3;0,85;0,11;0,04
Informação falsa: Edir Macedo faz doação de R$ 10 milhões para Dilma;boatos.org;06/08/2014;informação falsa: edir macedo faz doação de r$ 10 milhões para dilma;0;4;68;12;0;1;1;3;2;0;1;0;3;0,67;0,32;0,01
Temer é chamado de Mr. Fora Temer por empresário na China #boato;boatos.org;05/09/2016;temer é chamado de mr. fora temer por empresário na china;0;3;57;11;0;0;0;3;3;1;0;0;2;0,13;0,84;0,03
