Titulo,URL,Data,Noticia,Classe,QNT DE ERROS GRAMATICAIS,QNT CARACTERES,QNT PALAVRAS,QNTD LETRAS MAIUSCULAS,QNTD PONTUACAO,QNTD ADJETIVOS,QNTD SUBSTANTIVOS,QNTD VERBOS,QNTD ADVERBIOS,QNTD SUBSTANTIVOS PROPRIOS,QNTD PRONOMES,SENTIMENTO,PROB NEG,PROB NEU,PROB POS
Boato: SBT afasta Rachel Sheherazade do ar após pressão do governo,boatos.org,15/07/2017,"pressionado por comissões parlamentares e pela ameaça de perder mais de r$ 150 milhões em verbas publicitárias governamentais, o sbt decidiu retirar ao menos temporariamente a âncora e comentarista rachel sheherazade do ar.a desculpa oficial da emissora é de que a jornalista está em férias, mas isso não é verdade. sheherazade já havia tirado suas férias em janeiro, quando viajou a paris. o sbt também está sob investigação pela procuradoria geral da república, por suposta apologia ao crime.rachel ficou na berlinda em fevereiro, quando justificou a ação de uma milícia no rio que acorrentou um suposto infrator a um poste. embora boa parte dos comentários tenham sido favoráveis à jornalista, a opinião caiu pessimamente entre grupos de direitos humanos.oficialmente, o sbt afirma que ela voltará ao trabalho no próximo dia 14 de abril. no entanto, no final de março, a própria jornalista comentou que seus dias na tv estão contados.",0,9.33,937,150,0.0,0.96,9.33,28.0,8.67,4.67,2.67,2.0,2,"0,33","0,62","0,04"
Integrante do MST tira foto com Dilma e é preso com R$ 55 mil #boato,boatos.org,13/04/2016,"preso com dinheiro na mochila aparece com deputado petista em imagem e líder do mstdepois da polícia militar do distrito federal prender um homem com dinheiro na mochila e levantar suspeitas de que ele seria integrante do mst, o próprio movimento soltou uma nota negando a ligação do preso com o grupo.agora circula nas redes sociais, sobretudo no twitter do deputado federal alberto fraga (dem), uma imagem do suposto integrante do mst junto com parlamentar o partido, lindberg farias e o presidente do movimento, joão pedro stédile.olha quem são os amigos do sem terra preso com 50 mil na mochila na manifestação em brasília. picaretas!, escreveu fraga. segundo a pm, o rapaz foi preso com r$ 16 mil em uma mochila. ele, no entanto, não soube explicar a origem e nem destino do valor.pm do df prende militante do mst com 55 mil em dinheiroa polícia militar do distrito federal prendeu na noite desta segunda-feira um militante do mst (movimento dos trabalhadores rurais sem terra) com 55 mil reais em notas numa mochila. josé carlos dos santos foi preso ao chegar ao acampamento do mst próximo ao teatro nacional, na esplanada dos ministérios. ele não soube explicar a origem do dinheiro. os sem-terra tentaram impedir a prisão, mas santos foi levado para a 5 delegacia, onde prestou depoimento.",0,11.47,1292,218,0.0,1.16,5.5,29.36,11.01,2.29,6.88,2.29,2,"0,25","0,65","0,1"
Glenn Greenwald (Intercept) e David Miranda são acusados de atentar contra segurança do Reino Unido #boato,boatos.org,13/06/2019,"esses caras é que estão por trás dos hackers do procurador delaggnol e o ministro sérgio moro.glenn greenwald é dono do the intercept, site de extrema-esquerda que vazou de forma ilegal, mentirosa e sensacionalista troca de mensagens do ministro moro. ele e seu par sexual (david miranda-psol) são acusados de atentar contra a segurança pública do reino unido. #glennbandidoreinounido inimigo do brasil. pesquisem sobre estecanalha..e verão a facção criminosa que ele pertence.",0,18.06,477,72,0.0,0.84,13.89,23.61,11.11,2.78,8.33,5.56,3,"0,61","0,37","0,02"
Moro sanciona lei que pune motorista bêbado com 5 anos de prisão em caso de acidente #boato,boatos.org,08/05/2019,"atenção aí quem tem cnh e dirige direto heim !!! sérgio moro mandou sancionar hoje de manhã essa lei !!! o pau já começou a quebrar e quem não acreditar que as coisas já começaram a mudar pode se dar muito mal !!!.5 anos de prisão. essa deve ser a pena base que o juiz deve ter que aplicar agora a quem for pego dirigindo embriagado ou com algum tipo de entorpecente e causar um acidente de trânsito com lesão corporal grave ou gravíssima. antigamente, havia o pagamento de fiança, o pagamento de multa, e o cidadão saía aí pela porta da frente da delegacia. gente, curta e compartilhe [ ]",0,8.11,589,111,0.0,2.21,6.31,23.42,20.72,8.11,0.0,6.31,3,"0,67","0,29","0,04"
Eike Batista admite que pagou propina para ministros do STF e políticos #boato,boatos.org,01/12/2022,"e agora, sres lluministros? e agora togados corruptos vagabundos vão dizer o que????? stf cheira mal, é podridão total lama, esgoto, latrina, esqueceram de dar a desgarga vcs vão paga eu, eike batista, vos chamo de ladrões da pátria corruptos, e sou capaz de provar, tds juízes covardes quero ver coragem para mandarem me prender!eike batista confessou: eu paguei propina pro ministro fachin, pra rosa weber, pro levandowski, pro gilmar mendes, pro tófoli, pro renan, pro rodrigo maia, pro candidato, pra dilma, pra gleisi hoffman, pro temer .",0,35.23,538,88,0.0,5.02,9.09,25.0,20.45,3.41,14.77,5.68,3,"0,91","0,08","0,01"
"Governo Bolsonaro constrói ponte estaiada de Ilhéus (BA), mostra vídeo #boato",boatos.org,13/07/2020,"e aí pessoal aqui ó inaugurando a ponte e o meu presidente candidato mandou fazer aqui em ilhéus acesso novo à venda gente postar no facebook e instagram todas as mídias sociais twitter agradecendo aqui do candidato aeroporto torres lopes centro a dia que tô bonito viu presidente obrigado meu presidente tô no seu governo minha passar em uma ponte dessa aí ó deixa o cara do cetran ele pode até me matar porque eu tô filmando mas não botou não candidato liberou hoje ou não tem multa iphone só tá liberado ainda chamar um palanque aí o o bandidos que roubou 93 milhões da saúde tava aqui dos respiradores foi embora mas a gente já vai passar aqui né ela ia lá olha que coisa linda aí ó tá vendo aí lázaro quatro pista o bicho ou na grande danada velho aí galera ponte estaiada de ilhéus uma obra aí do governo federal e do nosso querido presidente candidato candidato messias candidato os cabos de aço aí que o homem mandou botar o mito é um mito e coisa linda o mazão de léo que o carro tá cheio de mando cheio de picuá aí galera aí ó primeira ponte estaiada da bahia aqui na princesinha do sul ilhéus bahia gabriela cravo e canela presidente candidato messias candidato é isso aí galera chegamos no centro de ilhéus agora que antes levava uma hora de engarrafamento ali na obrigado meu presidente. valeu, galera.",0,10.7,1305,243,0.0,0.08,7.82,22.22,16.46,11.52,4.53,4.53,2,"0,27","0,42","0,31"
Lula diz que está falando com o demônio e fez pacto com o diabo #boato,boatos.org,16/07/2022,"candidato, o protegido do demônio. foi ele quem disse ei vc que que se diz cristão e apoia o candidato espia isso aqui . ou você é de deus ou você é do capiroto pq servi aos dois não dá . candidato: eu estou falando com o demônio e o demônio está tomando conta de mim. envie este vídeo a sua liderança religiosa e pergunte o que ela pensa disso. a guerra é também espiritual.eu ontem quando cheguei, as mulheres jogaram pipoca em mim e me entregaram um santo, como é que chama? me entregaram um xangô. em relação com o demônio, eu estou falando com o demônio e o demônio está tomando conta de mim. e as religiões de matriz africana serão tratadas com maior decência com maior respeito é a nossa fé e a nossa crença. obrigado as entidades que mitrogliduhsdhau.",0,11.19,744,143,0.0,0.81,2.8,18.88,13.29,4.2,4.9,13.29,3,"0,74","0,23","0,03"
iFood está fazendo propaganda contra Bolsonaro nas notas fiscais #boato,boatos.org,18/10/2022,olha aí minha gente ifood fazendo propaganda contra candidato na nota dos pedidos como pode isso ??? vamos boicotar essa empresa e eles vão aprender a respeitar o presidente .,0,20.0,175,30,0.0,1.71,0.0,23.33,23.33,3.33,0.0,6.67,3,"0,98","0,01","0,01"
Janaína Paschoal grava áudio sobre fraude nas eleições e manifestações nas portas dos quartéis #boato,boatos.org,10/11/2022,"atenção no que eu vou falar, presta muita, muita, muita, muita, muita atenção nas coisas que eu vou falar, tá? primeiro, hoje é o dia importante, ok? é um dia muito importante, porque vai sair o relatório dos militares, tá? aí é óbvio, é óbvio gente, por favor entendam, tem todo um sistema corrupto lutando contra, porque se os militares entram, cai todo o sistema corrupto, ok? aí hoje que os militares soltam o negócio vem a oab dizendo que está tudo certo. presta atenção gente na politicagem presta atenção as leis no brasil não existem mais aí vem hoje no dia que o exército vai soltar o negócio e a oab solta outra dizendo que está tudo certo agora vou falar pra vocês o que que tem mais peso a oab ou o ministério de defesa do brasil? não caiam nessa. é óbvio que o ministério de defesa do brasil tem muito mais peso do que a oab. infinitamente mais preso do que a oab. vocês não estão entendendo o esquema que está tentando parar vocês? o esquema está tentando parar o nosso movimento porque eles sabem que a gente está num momento crucial.então não caiam nessa por favor não caiam nessa. é momento de estarmos atentos e de não deixarmos perder se perder o que a gente construiu até aqui. a gente está no décimo dia de movimento o brasil nunca parou tantos dias seguidos. a gente está prestes a conseguir o que a gente quer. como que eu sei que a gente está prestes pelas pela eh como que eu falo? pelo desespero deles e por quanto eles estão jogando baixo. se a gente não tivesse prestes a conseguir o que a gente quer eles não estavam jogando baixo desse jeito. eles estão com medo porque eles viram que o povo brasileiro acordou, que o povo brasileiro não é mais burro e e fácil de manobrar como a gente sempre foi um povo eh ah beleza, esquece isso, vai, tem futebol daqui a pouco. não! a gente acordo lutar pelos nossos direitos, pelo nosso país, eles estão preocupados. então se eles estão preocupados e agindo baixo desse jeito é porque a gente está ganhando. entendam isso. por mais que a gente não esteja vendo a vitória, a gente está ganhando. é assim que acontece. é uma guerra. nem a gente está vendo a vitória as vezes a vitória vem do nada é uma guerra é um xeque-mate que dá e pum a a guerra acaba a gente ganha a gente tem que estar atento e posicionado aonde? na porta dos quarteis não caiam qualquer qualquer um que seja se vier o papa falando gente vamos sair da porta dos quarteis, não vamos! mas não vamos mesmo que a gente não vai perder essa luta! a gente não vai sair da porta dos quarteis por quê? porque o exército é o único que pode derrubar esse sistema inteiro! até a oab está vendida! algum nível que a gente está no país! até a oab está vendida! é é de cair o cu da bunda como a gente que porcaria de país que a gente se tornou e a gente vai sair e desistir agora até a oab vendida por favor não é hora de esmorecer não é hora de esmorecer, não é hora de ficar buscando notícias, parem de ficar me mandando mensagem. é verdade isso? é verdade isso? é verdade. se eu não pus, não é verdade, ignora essa merda e segue reto. pra isso que o grupo é fechado pra vocês não ficar caindo em fake news. se vocês não tem maturidade pra ver se é fake news ou não. dá um google que nem diz o presidente. dá um google. apesar que hoje em dia nem duvido se o google também não está comprado nessa bosta. está comprado youtube. está comprado twitter, está comprado facebook. a gente está no meio de uma quadrilha de um sistema grande contra a gente, grande, mas é grande mesmo. porque tem mídia comprada, tem mídia internacional comprada. tem veículo de rede social comprado. a gente está ou a ou a gente pede ajuda pro exército, o exército entra pra nos a gente está ferrado gente. não tem mais outra alternativa. não tem como voltar atrás. a gente não pode esmorecer. agora sim, se vocês não tem maturidade pra estar em grupo aberto, sai da merda dos grupo aberto e fica só no meu. e se eu não mandei é porque não é verdade e ponto final. vida que segue. porta do quartel. porque gente é umas quinhentas mensagens por hora. eu não consigo dar conta. eu vou repetir. eu não vou mais olhar a mensagem que não estiver escrito a data, o local onde está e o vídeo está. é isso que importa. manifestação na rua. nada mais importa. nada mais importa se o candidato está morto, se o candidato não está morto, se o candidato virou gay, se o candidato foi abduzido por por extraterrestre e nada mais importa. só importa estarmos na porta dos quarteis, é só isso. até que o exército assuma o poder e derrube um por um dessa merda, desse esquema de corrupção, quadrilha que a gente se encontra. onde até a oab está vendida. entendam como é quão grave está a situação no país. o a gente está vivendo numa ditadura disfarçada de de de democracia. um comunismo já se instalou no brasil todas as instituições são vendidas. a única que não está ainda é o exército. a gente precisa estar na porta do exército. entendam. parem de me mandar um monte de coisa que tiram o foco. eu não estou conseguindo postar as manifestações e depois vem gente dodoizinha. é porque ainda ainda tem gente que pergunta porque o grupo está fechado. puta que o pariu! vai pra grupo aberto então ficar se alimenta de fake news e sair da porta dos quarteis e ter a sua vida eh dominada por um comunismo daqui a no máximo uns três meses porque do jeito que eles estão do jeito que eles estão. começou janeiro já vai vai de venezuela pra baixo.entendam o quão grave é o momento e o quanto a gente tem que se manter posicionado, resistente. resistente, não podemos esmorecer. poxa, mas já é o décimo dia e daí? a gente, não é, é, é, já é o décimo dia com o desânimo que vocês tem que falar. com ânimo, com com orgulho já é o décimo dia que a gente se levantou como nação pra defender o nosso país, pra defender o nosso futuro, pra defender as nossas crianças, pra defender a nossa liberdade de expressão. pra defender a nossa liberdade econômica, pra defender a nossa autonomia e soberania enquanto nação. porque estão querendo botar a mão no brasil. estão querendo acabar com o povo brasileiro. é isso, é com orgulho. e se precisar a gente fica um mês. antes de ficar um mês nas ruas, mesmo cansado, exausto.de dormir com o celular na mão, eu capotei com o celular na mão de novo. meu corpo já não aguenta mais. mas eu não vou parar porque não tem alternativa. ou é continuar até o fim, ou é ver o o país na miséria. é o não poder nunca mais lutar por isso porque a hora que eles dominarem e botarem a mão no exército já era não vai ter ninguém pra defender a gente vocês estão achando eh assustador algumas cenas que vocês viram lá em roraima que eu coloquei imagina isso o dia inteiro e sem direito a propriedade privada eles na nossa casa. é isso que a gente quer. não é o que a gente quer. então não é hora de esmorecer. não é hora de parar. não é hora de ficar vendo notícia. chega de ver notícia. eu já falei. quando a notícia for importante vai ser nacional. vai ser a rede nacional. vai todo mundo saber, para de ficar especulando. vão pras ruas e fiquem nas ruas. é isso. e me mandem vídeos aonde vocês estão pra mostrar que o movimento ainda está ativo.",0,12.37,7126,1358,0.0,1.14,5.08,19.22,15.54,9.06,1.69,8.25,2,"0,31","0,59","0,1"
"Bolsonaro diz que se alistaria no exército de Hitler, mostra vídeo #boato",boatos.org,04/06/2022,"quando alguém chama candidato de fascista, pra ele não é xingamento. em trecho de entrevista ao cqc que nunca foi ao ar ele admitiu quando perguntado pelo produtor do programa: se alistaria ao exército de hitler. *b0ls0nar0 tentou censurar* thiago dos reis resgata vídeo que b0lsonaro tentou censurar. ele fala que se alistaria no exército de hitler. o tik tok retirou o som do vídeo, numa clara censura à verdade. assista e divulgue candidato diz que hitler é um grande estrategista e que entraria em seu exército.",0,20.69,515,87,0.0,0.58,6.9,24.14,18.39,5.75,3.45,10.34,2,"0,41","0,56","0,03"
"Alexandre de Moraes, ministro do STF, tem prisão decretada #boato",boatos.org,14/07/2021,decretada o pedido de candidato agira na pgr pela prisao irregular do daniel silveira.já prenderam o ministro? quem ficou acordado? ainda não mas prisão decretada pra candidato acho que por flagrante de tortura!.candidato teve seu pedido de prisão decretada. prisão em fragrante.decretada a prisão de candidato.,0,31.48,351,54,0.0,0.85,3.7,29.63,14.81,3.7,5.56,1.85,2,"0,27","0,7","0,03"
Bolsonaro pode cancelar o carnaval no Brasil por causa do coronavírus #boato,boatos.org,18/03/2020,"urgente presidente candidato poderá decretar o cancelamento do carnaval em todo o brasil por causa do coronavírus* atenção não compre abadá!! guarde seu /dinheiro!!!! *coronavírus e carnaval, mistura mortal!!* cada contaminado pode espalhar o vírus pra outras 2.6 pessoas em média! profissionais de diversas áreas e alguns demonstraram preocupação no que diz respeito ao grande número de estrangeiros que deve se deslocar para o brasil nas próximas semanas, graças ao carnaval. *o perigo já chegou ao brasil, primeiro caso de infecção em minas gerais!!* trata-se de uma estudante de 22 anos que viajou para wuhan, na china. ela chegou em território brasileiro no dia 24 de janeiro. [link para o site]",0,11.71,700,111,0.0,2.29,9.01,28.83,12.61,2.7,4.5,6.31,2,"0,4","0,53","0,07"
É preciso ter curso superior para ser Ministro?,e-farsas.com,14/11/2022,os ministros de estado serão escolhidos dentre brasileiros maiores de vinte e um anos e no exercício dos direitos políticos,0,5.0,123,20,0.0,0.0,10.0,30.0,5.0,0.0,0.0,0.0,2,"0,02","0,96","0,02"
"Eleitores de Lula fazem protesto sem roupa na Times Square, em Nova York #boato",boatos.org,16/06/2019,"é muita humilhação para todos nós brasileiros! milhares de dólares gastos para petistas ficarem pelados na times square em nova york, pedindo candidato livre! o melhor, é que ninguém apoiou e todos gritaram o nome de um único candidato, que o mundo todo sabe, levará no primeiro turno! candidato!! cdf. movimento candidato livre na times square ny eua, é uma vergonha, tem até um gordo barrigudo pelado c pintinho de criança.",0,19.72,415,71,0.0,2.65,11.27,23.94,14.08,0.0,11.27,2.82,3,"0,97","0,02","0,01"
Dra. Marise Valéria Santos (CRM 77.577-SP) detona Lula em carta aberta #boato,boatos.org,27/01/2018,dra. marise valéria santos (crm 77.577-sp) detona candidato em carta aberta,0,27.27,70,11,0.0,1.43,9.09,27.27,18.18,0.0,36.36,0.0,2,"0,03","0,94","0,03"
Vídeo mostra esposa de Omar Aziz sendo presa em avião #boato,boatos.org,29/05/2021,o momento da prisão da ladra. vamos espalhar esse vídeo da esposa do omar aziz. ele é o presidente da cpi que vai investigar a atuação do candidato e governadores na pandemia .,0,24.24,176,33,0.0,0.0,3.03,30.3,6.06,0.0,6.06,3.03,2,"0,09","0,87","0,04"
Polícia Militar de São Paulo presta continência a manifestantes pró-Bolsonaro e contra isolamento #boato,boatos.org,28/05/2020,"isso é brasil, caralho! olha aí, ó! isso é brasil! onde você vê isso? já viu isso em algum lugar? já viu alguma passeata aí do partido desse jeito, harmoniosa, onde você é saudado pela polícia? aí, ó! é aqui, ó! os caras estão dando a vida por vocês também. pm de são paulo batem continência a manifestantes fora doria. em sp muita gente na paulista pedido fora dória. o governador mandou a polícia militar esvaziar a avenida. só que a pm parou e bateu continência para o povo. ordem inconstitucional não é para ser cumprida. dória age contra a lei e a constituição. vai acabar sofrendo impeachment. em são paulo a polícia faz continência para os manifestantes! parabéns bravos guerreiros!",0,19.83,684,121,0.0,2.34,4.96,22.31,14.88,9.92,8.26,5.79,2,"0,18","0,77","0,05"
Vanessa Graziottin diz que classe média é analfabeta #boato,boatos.org,05/05/2016,vanessa graziottin diz que classe média é analfabeta,0,25.0,52,8,0.0,0.0,25.0,25.0,12.5,0.0,12.5,0.0,3,"0,68","0,3","0,02"
Bolsonaro retirou R$ 606 bilhões da Previdência para pagar dívidas do governo #boato,boatos.org,16/02/2019,"bomba! por decreto, candidato tirou r$ 606 bilhões de reais da previdência para pagar dívidas do governo, que ele não especificou quais. mas diz que precisamos da reforma porque a previdência não tem dinheiro. vai embolsar o dinheiro da nossa aposentadoria igual fez com o salário dos assessores?assim é criado o dito rombo da previdência candidato transfere 600 bilhões de reais da seguridade para pagar dívidas de governo!um decreto publicado no diário oficial da união da última sexta-feira (8) autoriza o governo candidato bosonaro a transferir r$ 600,056 bilhões da seguridade social para cobrir os encargos financeiros, além de também autorizar que parte dos recursos sejam transferidos para estados, municípios e o distrito federal; decreto que desvia os recursos da seguridade social vem em meio as discussões acerca da reforma da previdência, que deverá dificultar o acesso de milhões de brasileiros a aposentadoria.",0,7.69,920,143,0.0,1.2,6.99,27.27,14.69,4.2,2.8,3.5,2,"0,2","0,7","0,1"
Tiririca pede que seus eleitores apoiem Jair Bolsonaro #boato,boatos.org,08/12/2017,tiririca pede que seus eleitores apoiem candidato candidato,0,25.0,54,8,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,2,"0,02","0,96","0,03"
Faqueiro de ouro dado pela rainha Elizabeth II foi roubado por Lula #boato,boatos.org,15/09/2022,"o faqueiro que foi na mudança em 1968, quando de sua visita oficial ao brasil, a rainha elizabeth ii do reino unido presenteou o então presidente da república, o marechal arthur da costa e silva (1899-1969), com um faqueiro de ouro. quando costa e silva deixou a presidência da república, no ano seguinte, o faqueiro permaneceu no palácio do planalto, como patrimônio da nação brasileira.de 1969 a 2003, os presidentes médici, geisel, figueiro, sarney, collor de mello, franco e cardoso entraram e saíram da presidência, e o faqueiro de ouro continuou no palácio do planalto, pois continuava a pertencer à nação brasileira. veio candidato, em 2003, e saiu, em 2011. onde foi parar o faqueiro? ele foi encontrado na semana passada, em um cofre do banco do brasil, pertencente ao ex presidente candidato. junto do faqueiro, foram encontrados vários outros itens pertencentes ao estado, mas que candidato levou na mudança; dentre eles, uma imagem de nosso senhor jesus cristo crucificado, feita no século xvi, que ficava pendurada na gabinete do presidente da república.",0,10.98,1052,173,0.0,2.66,5.78,24.86,12.14,1.73,9.83,3.47,2,"0,02","0,55","0,43"
Cármen Lúcia publicou carta no O Globo falando de revolução sem armas #boato,boatos.org,05/01/2018,cármen lúcia publicou carta no o globo falando de revolução sem armas,0,16.67,69,12,0.0,0.0,0.0,41.67,25.0,0.0,0.0,0.0,2,"0,01","0,95","0,04"
"Dilma assina decreto que deixa Polícia Federal submissa ao governo, diz hoax",boatos.org,15/07/2017,"dilma assina decreto que deixa polícia federal submissa ao governo, diz hoax",0,16.67,76,12,0.0,1.32,16.67,41.67,25.0,0.0,0.0,8.33,2,"0,09","0,9","0,01"
"Vídeo mostra Lula falando que o PT é fascismo, nazismo, menos democracia #boato",boatos.org,14/03/2018,"vídeo mostra candidato falando que o partido é fascismo, nazismo, menos democracia",0,16.67,72,12,0.0,2.78,16.67,25.0,16.67,0.0,8.33,0.0,3,"0,86","0,12","0,01"
"Bolsonaro evita 3 Guerra Mundial e vai ganhar Nobel da Paz, apontam CNN e Time #boato",boatos.org,04/06/2022,"cnn putin sinaliza recuo na ucrânia, presidente candidato evita a 3 guerra mundial. time: prêmio nobel da paz 2022. candidato, o homem que poderá definir o futuro do planeta. com viagem à rússia agendada, o brasil tem papel fundamental na crise entre rússia e ucrânia.",0,20.0,268,45,0.0,1.49,11.11,35.56,13.33,0.0,6.67,2.22,2,"0,05","0,89","0,05"
Analistas internacionais afirmam que Bolsonaro será reeleito com 100 milhões de votos #boato,boatos.org,29/07/2022,analistas internacionais afirmam que candidato será reeleito com 100 milhões de votos,0,16.67,85,12,0.0,0.0,16.67,16.67,16.67,0.0,0.0,0.0,2,"0,02","0,96","0,02"
Rui Costa determinou aquartelamento de policiais militares na Bahia no dia das eleições 2022 #boato,boatos.org,30/09/2022,"rui costa determina aquartelamento de todos os pms/ba no dia 02/10, das 7h às 19h para que os policiais não tenham o direito de votar rui costa, pior governador da bahia/partido decretou o aquartelamento dos policiais no dia 02/10, sem escalas, para impedir que votem, pois sabe que 99% votam em candidato. fora partido petista rui costa parte pro encarceramento de todos os policiais da bahia no dia da eleição de 7 da manhã às 7 da noite, bateu desespero no ditador.",0,12.2,458,82,0.0,1.31,3.66,28.05,12.2,2.44,10.98,0.0,3,"0,63","0,34","0,03"
Gleisi Hoffmann pede suspensão do WhatsApp até o fim do 2 turno das eleições de 2022 #boato,boatos.org,09/10/2022,"a gleisi hoffmann propor suspensão do whatsapp até o término do 2 turno, que sandice! e assim que começa a tal regularização da mídia. [petista] (11) gleisi quer que tse proíba o whatsapp até o fim do 2 turno. só faltava essa! gleisi quer proibir o whatsapp até o 2 turno. induzir o voto da população. gente isso é muito grave. é muito grave isso que está acontecendo no brasil. e nós temos que pedir que o tribunal superior eleitoral tome alguma providência com esse resultado da eleição. vai fazer o que? vai anular? vai anular o resultado das eleições inteira? vai suspender o whatsapp? acho que a primeira coisa que a gente tem que pedir é a suspensão do whatsapp até finalizar a eleição.",0,17.6,692,125,0.0,1.01,5.6,20.8,17.6,3.2,2.4,7.2,3,"0,97","0,02","0,01"
Temer disse acreditamos no poder do diabo durante discurso #boato,boatos.org,01/07/2017,"temer satanista diz acreditamos no poder do diabo. trecho inicial do discurso de candidato na abertura da assembleia da onu, em 20/09/2016.",0,17.39,142,23,0.0,0.7,13.04,26.09,13.04,0.0,8.7,0.0,2,"0,06","0,93","0,02"
"Exército comunista está desapropriando fazendas para entregar para Dinamarca, Irã e Suíça #boato",boatos.org,16/04/2023,"eh o comunismo está sendo implantado no brasil. assim às pressas. começou ontem tá? o exército traidor desceu na amazonas agora cheio de um monte de helicópteros fazenda que não dá pra chegar de carro os helicópteros estão descendo e notificando os donos. que eles tem cinco dias de prazo pra tirar os bois daquelas terras todas. porque as terras foram entregue a dinamarca ao irã, à suíça, etcétera, etcétera, coisa e tal. o governo federal está dando aos fazendeiros cinco dias pra retirar os bois do pasto. sabe",0,20.22,514,89,0.0,0.97,3.37,23.6,19.1,5.62,2.25,2.25,3,"0,71","0,27","0,03"
Ricardo Salles traduz texto que acusa Ucrânia de ter laboratório de armas químicas #boato,boatos.org,29/03/2022,"ricardo sales traduz a página para o português. finalmente surge uma explicação real para o início desta guerra. a existência de vários laboratórios, inclusive subterrâneos, onde a nom (nova ordem mundial)- criava armas biológicas contra a rússia, via suborno ao presidente ucraniano. atenção, esta notícia é muito importante porque pode explicar o verdadeiro significado da intervenção russa na ucrânia. confirmando os muitos rumores que circularam nos dias de hoje, através de canais do telegram, como simon parkes, o site de inteligência militar real raw news, publicou há poucos minutos que putin ligou para donald trump em várias ocasiões, desde o início da invasão, para informá-lo sobre os detalhes do curso das operações.ontem, ele lhe disse, sempre segundo o real raw news, que suas tropas já destruíram 13 laboratórios de armas biológicas em toda a ucrânia, alguns deles subterrâneos, por isso tiveram que realizar várias explosões para considerá-los destruídos. putin tem informações de que o instituto de saúde dos eua, o instituto de saúde francês e o centro alemão de pesquisa de doenças infecciosas contribuíram com bilhões dos contribuintes desses países para a ucrânia, para desenvolver armas biológicas, que o próprio presidente zelensky participou de subornos. putin prometeu mostrar provas do que diz no devido tempo. (meus seguidores no telegram vão lembrar que na quarta-feira um deputado ucraniano acusou o presidente zelensky de ter uma conta milionária no paraíso fiscal da costa rica, o que se encaixa perfeitamente. putin disse a trump que vem alertando zelensky desde fevereiro de 2020 que, se ele não desmontasse esses laboratórios, ele mesmo o faria, então ele é o único culpado pelo que está acontecendo. certamente, alguns de vocês leram que ontem o exército russo tomou uma pequena ilha pertencente à ucrânia no mar negro, chamada ilha da serpente.bem, de acordo com informações de putin coletadas pelo real raw news, naquela ilha o mossad israelense estava desenvolvendo uma arma biológica devastadora, que se espalharia pelo ar que mataria 100% dos afetados. sempre de acordo com esta crônica, a versão que tem circulado de que os habitantes da ilha mandaram os marinheiros russos para o inferno é verdadeira. depois de verificar que eles não queriam desistir da ilha/laboratório que guardavam, o navio slava, iniciou um bombardeio da ilha que aniquilou todos os guardiões. pela crônica, parece que a marinha russa usou armas térmicas, já que putin disse a trump que eles verificaram que as armas biológicas foram completamente destruídas. finalmente, putin garante que eles estão apenas atirando em alvos militares e, de fato, nenhum edifício residencial foi afetado em kiev e a energia nem sequer foi cortada. portanto, estamos todos claros sobre o que putin está fazendo: salvar a humanidade. -tells-trump-were-burning-the-trash-biolaboratories-destroyed/ a rússia não é a união sovietica e vladimir putin não é stalin.o usa é mais uma das nações virtuosas. só existe a rússia, china e a liga árabe capaz de enfrentar a nom. o comunismo tem outro nome, se chama progressismo, seu berço é a europa. o brasil está no radar da nom e toda a esquerda, o stf e mídia brasileira estão prontos a entregá-lo pela metade do preço que o presidente tiririca da ucrânia entregou seu país. se candidato não tivesse corrido para fazer aliança comercial e militar com putin, nem eleições teríamos. tirem as máscaras de pano e as que encobrem a verdade. pela primeira vez na vida encarem a realidade nua e crua, a nom (nova ordem mundial) está pronta para instalar um governo hegemônico mundial e o brasil será a horta deles. o comunismo se transmutou, voltou para o seu berço europeu, agora não prega mais lutas de classes e sim pautas identitárias das minorias racionais, sexuais, prega a morte de deus, ou seja, a fé das pessoas e a submissão de todas as nações a uma minoria com poder e dinheiro capaz de submeter toda a humanidade. copie e cole e mande para seus amigos e familiares",0,10.17,4008,649,0.0,1.55,9.71,23.11,13.71,4.62,4.31,5.86,2,"0,02","0,57","0,41"
